name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,clusters
SOS                                                                                                                                                                              ,0.6796995802960017,0.6713476250356959,0.7886027545599135,0.04937820043891736,0.004020100502512562,5.147208121827411e-05,0.6473997745934632,0.5243535154221622,0.5850915864638311,0.3327592579739713,0
Bad Romance                                                                                                                                                                      ,0.6995802960017672,0.9198408841550478,0.8270447700585429,0.05669348939283103,0.002653266331658291,4.16243654822335e-05,0.08227338592819192,0.7216741094610033,0.47305184725240607,0.42269593751563644,23
I Gotta Feeling                                                                                                                                                                  ,0.7525955378838083,0.7665365751015767,0.7388582450678489,0.014264813460131684,0.08773869346733668,0.0,0.801964256963452,0.6105514591338664,0.5286743247438683,0.41380718492705154,22
Womanizer                                                                                                                                                                        ,0.731610337972167,0.6953953597891815,0.7777401779973606,0.14484272128749087,0.07336683417085427,0.0,0.12558364192561586,0.2211029182677329,0.5972244644520337,0.30932277938558334,29
So What                                                                                                                                                                          ,0.5217583388557543,0.8707434257000145,0.8504280735000509,0.07278712509144114,0.00033567839195979893,0.0,0.37047174368056673,0.45684910167203246,0.5166221670288731,0.29440865664751825,0
Rock Your Body                                                                                                                                                                   ,0.9171636845593107,0.7144331498023576,0.7496869818280262,0.4330651060716899,0.20201005025125626,0.00023756345177664972,0.06633392368378682,0.8255270536919722,0.36109903756597334,0.3785136559453924,28
Replay                                                                                                                                                                           ,0.7117296222664016,0.7515067408806481,0.7406179147913776,0.1762984637893197,0.1738693467336683,0.0,0.25293833521172115,0.17956174057534532,0.29937286556969894,0.24138120271746938,29
Every time we touch                                                                                                                                                              ,0.631102275237464,0.9769542541945763,0.7731379648742852,0.10716898317483542,0.002824120603015075,1.3096446700507614e-05,0.5974883271614877,0.4890435143836328,0.6160198696057124,0.265297063822438,0
Circus                                                                                                                                                                           ,0.8056107797658494,0.7334709398155338,0.7781124158234917,0.1075347476225311,0.14773869346733667,0.00038680203045685275,0.09724682015778457,0.7673694049226296,0.44807823657249307,0.2576075745665785,28
Shut Up And Drive                                                                                                                                                                ,0.7437596642368014,0.8266559119852908,0.7887042739670401,0.044989027066569154,0.0010150753768844222,0.13096446700507614,0.2996296892609886,0.7455602866341261,0.5597454206768084,0.28976009891097854,23
Sexy Bitch (feat. Akon)                                                                                                                                                          ,0.8299094322951182,0.6272601113209721,0.7847788568914759,0.09509875640087784,0.07748743718592964,0.0006253807106598985,0.19336660763162133,0.8089105826150172,0.5414095001552313,0.2632455649046804,28
SexyBack (feat. Timbaland)                                                                                                                                                       ,0.9999999999999998,0.5831725976062484,0.7663700043991744,0.2059253840526701,0.05869346733668341,0.0,0.06601191434551601,0.9781908817114965,0.460620925178516,0.3389137547272443,28
Low (feat. T-Pain)                                                                                                                                                               ,0.9458802739120831,0.6092243102558579,0.7637304998138812,0.20665691294806152,0.09326633165829144,0.0,0.20624698116245374,0.2927614497871015,0.5289723688295562,0.32062135721745083,2
"Whenever, Wherever                                                                                                                                                             ",0.8089242323834769,0.8326678456736621,0.7900578660620623,0.06620336503291882,0.2381909547738693,1.1573604060913703e-05,0.3092899694091129,0.8816076435766955,0.4026078857497672,0.26374108824673514,28
This Love                                                                                                                                                                        ,0.7205654959134085,0.8687394478038908,0.7990592534939597,0.05010972933430871,0.05537688442211055,0.0,0.14136209950088552,0.7871014643265137,0.3243278484942565,0.2799464770227279,28
About You Now                                                                                                                                                                    ,0.576982549149547,0.6994033155814291,0.7493485838042706,0.05559619604974397,6.552763819095477e-05,6.14213197969543e-05,0.7649331830623087,0.5845882230761242,0.24639552933871472,0.28995378881666767,0
Don't Cha                                                                                                                                                                        ,0.8983874530594211,0.6312680671132198,0.8369936719569558,0.2794440380395026,0.0054472361809045225,2.578680203045685e-06,0.18692642086620512,0.5472011631529755,0.47926109903756603,0.38628223524607497,2
Break Your Heart                                                                                                                                                                 ,0.5990722332670642,0.9188388952069859,0.7757774694595785,0.03145574250182882,0.032060301507537685,0.0,0.07776525519240057,0.6095129296915568,0.49177895063644833,0.2742213262270659,2
Sweet Dreams                                                                                                                                                                     ,0.6984758117958911,0.8256539230372288,0.7520219281919395,0.32333577176298467,0.08994974874371858,1.8883248730964467e-05,0.0819513765899211,0.7954096998649913,0.49135051226327237,0.2829599691387417,28
Grenade                                                                                                                                                                          ,0.7095206538546499,0.558122873904701,0.7084701025346013,0.11558156547183615,0.1487437185929648,0.0,0.15472548703912414,0.2314882126908298,0.41991307047500787,0.3055958627836145,6
Complicated                                                                                                                                                                      ,0.5747735807377954,0.7585206635170815,0.7532063212750838,0.08705193855157278,0.06180904522613065,8.538071065989848e-06,0.47995491869264206,0.40596115899885765,0.2183483390251475,0.34177713716634894,0
Bye Bye Bye                                                                                                                                                                      ,0.562624254473161,0.8707434257000145,0.8233900714019831,0.1517922457937089,0.019899497487437186,6.700507614213198e-06,0.07325712445660923,0.8213729359227334,0.8065755976404845,0.2693580955117207,23
Take A Bow                                                                                                                                                                       ,0.7017892644135189,0.46694187963106765,0.6995702345098305,0.17885881492318947,0.24924623115577887,0.0,0.13395588472065692,0.5710873403260982,0.24380627134430294,0.3174141751957479,25
Glamorous                                                                                                                                                                        ,0.8265959796774907,0.7555146966728957,0.7377415315894555,0.6525237746891004,0.28944723618090445,0.0,0.12043149251328289,0.6240523418838925,0.547488357652903,0.34511183170929727,8
Single Ladies (Put a Ring on It)                                                                                                                                                 ,0.4024740446211619,0.5841745865543103,0.7754729112381984,1.0,0.038492462311557785,0.0,0.2851392690388021,0.25952850763319146,0.9352375038807825,0.2589843869795189,16
Chasing Pavements                                                                                                                                                                ,0.6101170753258227,0.46994784647525334,0.7485025887448818,0.010607168983174833,0.2924623115577889,0.0,0.16116567380454033,0.31872468584484376,0.23115802545793235,0.2868983305544212,25
Say It Right                                                                                                                                                                     ,0.8950740004417936,0.8727474035961383,0.7404487157794999,0.42574981711777626,0.047839195979899496,0.0011370558375634516,0.06987602640476573,0.8172188181534947,0.4602980440856877,0.3071921904230026,28
Sk8er Boi                                                                                                                                                                        ,0.4698475811795891,0.9008030941418717,0.8051165781191839,0.0936356986100951,6.824120603015074e-05,0.0,0.5588472065689905,0.47969674940284557,0.6651350512263274,0.2763954954184267,0
Marry You                                                                                                                                                                        ,0.6178484647669538,0.8206439782969194,0.7899563466549356,0.051572787125091474,0.3336683417085427,0.0,0.149895346965062,0.44646380724893553,0.6338900962434026,0.31867154550017995,2
Cupid's Chokehold / Breakfast in America - Radio Mix                                                                                                                             ,0.576982549149547,0.6813675145163149,0.7825454299346892,0.20299926847110464,0.4974874371859296,0.0,0.44775398486556106,0.8296811714612109,0.2290282520956225,0.3299394557636467,18
Rude Boy                                                                                                                                                                         ,0.5537883808261541,0.7505047519325863,0.802443233731515,0.38185808339429417,0.11356783919597989,0.0,0.10932217034293995,0.8203344064804239,0.8139646072648248,0.30693393721541706,23
Mr. Brightside                                                                                                                                                                   ,0.3196377291804727,0.928858784687605,0.8290413183987007,0.19495245062179958,0.0011356783919597988,0.0,0.14152310417002092,0.22525703603697164,0.6532940080720273,0.30557165154540333,13
Kiss Me Thru The Phone                                                                                                                                                           ,0.769162800971946,0.7124291719062339,0.8266386924300363,0.3269934162399415,0.0185929648241206,0.0,0.09145065206890998,0.8026794059611592,0.665513815585222,0.2592652373427682,23
Forever                                                                                                                                                                          ,0.6741771592666226,0.8206439782969194,0.8037968258265372,0.0852231163130944,0.036984924623115575,0.00019086294416243652,0.2786990822733859,0.4319243950565999,0.47927972679292147,0.39676247322640573,2
The Tide Is High - Radio Mix                                                                                                                                                     ,0.7890435166777114,0.6933913818930577,0.8690399648066056,0.03218727139722019,0.023517587939698492,0.0017969543147208123,0.03429399452584125,0.6365146951916087,0.3736665631791369,0.2785906476829038,2
Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix                                                                                                          ,0.8652529268831455,0.7685405529977005,0.7702277418699875,0.6049743964886614,0.00736683417085427,5.116751269035533e-06,0.0750281758170987,0.9740367639422578,0.35506364483079794,0.2503119214522869,20
Bleeding Love                                                                                                                                                                    ,0.6333112436492159,0.6472998902822102,0.756150384081757,0.05120702267739577,0.192964824120603,0.0,0.23039768153276444,0.18579291722920346,0.38026078857497675,0.37113084237354066,6
4 Minutes (feat. Justin Timberlake & Timbaland)                                                                                                                                  ,0.7636403799425668,0.9318647515317907,0.7880274779195291,0.15581565471836137,0.009989949748743716,0.007065989847715735,0.3592014168410884,0.7736005815764878,0.4359639863396461,0.25330281641263697,22
Meet Me Halfway                                                                                                                                                                  ,0.8133421692069804,0.629264089217096,0.7225474603228318,0.18617410387710318,0.004763819095477387,2.2030456852791875e-05,0.5041056190629528,0.39246027624883173,0.5413411983855947,0.40612415200138163,0
Telephone                                                                                                                                                                        ,0.8431632427656284,0.8326678456736621,0.7565226219078881,0.06474030724213609,0.005899497487437185,0.0008010152284263958,0.1659958138786025,0.7175199916917645,0.4917975783918039,0.3032328459342068,28
Heartless                                                                                                                                                                        ,0.8045062955599735,0.6472998902822102,0.7521234475990661,0.4147768836869057,0.05175879396984924,0.0,0.38174207052004505,0.6562467545954929,0.2805464141570941,0.28769407325029417,20
Hollaback Girl                                                                                                                                                                   ,0.95471614755909,0.9168349173108621,0.8794287841359008,0.2571324067300659,0.3517587939698492,6.263959390862944e-06,0.02012558364192562,0.9158791151729152,0.417199627444893,0.2697018950943189,28
The Way I Are                                                                                                                                                                    ,0.7393417274132978,0.8076181219721147,0.7348989881899091,0.2831016825164595,0.18190954773869344,0.7624365482233502,0.49605538560618256,0.7715235226918684,0.4467059919279727,0.23623712163887484,24
Where Is The Love?                                                                                                                                                               ,0.8542080848243869,0.6873794482046863,0.8469764136577443,0.5903438185808341,0.10150753768844221,0.0,0.19497665432297537,0.8369508775573787,0.31817447997516296,0.3870134146400515,20
"Hey, Soul Sister                                                                                                                                                               ",0.6774906118842501,0.8857732599209431,0.8046089810835506,0.07681053401609364,0.21809045226130652,0.0,0.12091450652068908,0.7746391110187975,0.3366221670288731,0.2968410790464646,28
Superstar                                                                                                                                                                        ,0.8166556218246079,0.6452959123860864,0.7200771547494164,0.04754937820043892,0.045929648241206024,0.0,0.039929157945580426,0.83279675978814,0.4172182552002484,0.29492516306268934,28
Temperature                                                                                                                                                                      ,0.9823282527059862,0.6002064097233007,0.7963859091062909,0.167885881492319,0.1065326633165829,0.0,0.09708581548864917,0.8307197009035207,0.5105433095312015,0.2999175203818274,28
In My Head                                                                                                                                                                       ,0.7735807377954496,0.7485007740364624,0.8141518053534568,0.03803950256035116,0.02673366834170854,0.0,0.54274673965545,0.8608370547305016,0.41721204594846323,0.26836866291015854,22
Love Song                                                                                                                                                                        ,0.5758780649436712,0.7865763540628148,0.8482623261480153,0.02743233357717631,0.020904522613065323,0.0,0.2851392690388021,0.572125869768408,0.4982179447376592,0.364890799245255,2
Hung Up                                                                                                                                                                          ,0.6487740225314778,0.6472998902822102,0.6941897059321174,0.08266276517922458,0.003919597989949748,0.1634517766497462,0.09289969409112864,0.39765292346038017,0.5104191244954983,0.49225159673116,2
If We Ever Meet Again (Featuring Katy Perry)                                                                                                                                     ,0.6520874751491055,0.6052163544636102,0.7051538019017969,0.061082662765179235,0.004834170854271356,0.0,0.07985831589116085,0.3862290995949736,0.5170692331574045,0.41957591595149357,6
Beautiful Girls                                                                                                                                                                  ,0.531698696708637,0.6422899455419007,0.7335115562925113,0.24213606437454285,0.13768844221105528,0.0,0.3736918370632748,0.7549070516149133,0.46635206457621864,0.3371931427317056,22
No Air (feat. Chris Brown)                                                                                                                                                       ,0.44665341285619614,0.7595226524651434,0.786132448986498,0.6452084857351866,0.052361809045226124,0.0,0.07696023184672357,0.31768615640253406,0.7278236572493015,0.37384250105318884,16
Push The Button                                                                                                                                                                  ,0.9944775789706206,0.6603257466070149,0.7821393523061826,0.14045354791514267,0.04874371859296482,0.0,0.1048140396071486,0.8224114653650431,0.5166035392735175,0.29914276075907076,28
A Thousand Miles - Single Version                                                                                                                                                ,0.5571018334437816,0.8256539230372288,0.8021725153125107,0.05742501828822241,0.26532663316582916,0.0,0.3334406697794236,0.2657596842870496,0.32396150263893203,0.3311451754265617,29
Live Your Life                                                                                                                                                                   ,0.3461453501214932,0.8627275141155193,0.840783729823018,0.8500365764447697,0.07135678391959797,0.0,0.32217034293994523,0.47346557274898743,0.7266314809065508,0.4940593691842588,16
The Real Slim Shady                                                                                                                                                              ,0.9801192842942346,0.6613277355550768,0.8109708639301547,0.12655449890270667,0.030351758793969848,0.0,0.0555466108517147,0.76633087548032,0.38303011487115807,0.40584491572067977,28
Big Girls Don't Cry (Personal)                                                                                                                                                   ,0.7139385906781532,0.6412879565938387,0.8100571892660148,0.03986832479882957,0.20603015075376882,0.0,0.13137981001449042,0.23979644822930735,0.4362930766842596,0.3798904683583328,6
Grace Kelly                                                                                                                                                                      ,0.6774906118842501,0.8286598898814146,0.7583499712361681,0.08339429407461599,0.024321608040201004,0.010355329949238578,0.5685074867171148,0.6718246962301382,0.49308910276311707,0.2501392146197141,22
Because Of You                                                                                                                                                                   ,0.8265959796774907,0.5380830949434628,0.7588575682718014,0.04754937820043892,0.5306532663316583,0.0,0.13556593141201095,0.8369508775573787,0.416969885128842,0.3778244426976484,4
If I Were a Boy                                                                                                                                                                  ,0.6277888226198365,0.5040154707093581,0.7464045209975975,0.03950256035113388,0.09577889447236179,0.0,0.478344872001288,0.4828123377297747,0.2926358273828004,0.3504286196204646,25
"One, Two Step (feat. Missy Elliott)                                                                                                                                            ",0.9745968632648552,0.5110293933457914,0.5837027511759332,0.5062179956108267,0.04221105527638191,0.0010862944162436548,0.04347126066655933,0.8514902897497144,0.4360695436199939,0.27605169583582845,12
Breakeven                                                                                                                                                                        ,0.6277888226198365,0.6984013266333672,0.8019694764982573,0.00658376005852232,0.1738693467336683,0.0,0.10948317501207536,0.5264305743067816,0.31795094691089726,0.36908741386852006,2
No One                                                                                                                                                                           ,0.6487740225314778,0.5521109402163294,0.7712090961388787,0.02414045354791515,0.030150753768844216,6.5685279187817256e-06,0.16116567380454033,0.14113615120988682,0.2927786401738591,0.3567977893525431,6
Viva La Vida                                                                                                                                                                     ,0.46874309697371325,0.6172402218403531,0.7138167913099388,0.02231163130943674,0.09587939698492462,3.279187817258883e-06,0.15794558042183224,0.4101152767680964,0.591108351443651,0.33833268501017677,6
Who Knew                                                                                                                                                                         ,0.6918489065606361,0.7344729287635957,0.7999729281580996,0.017556693489392844,0.004643216080402009,0.0,0.10417002093060698,0.45477204278741307,0.6034585532443342,0.2836475683039382,2
When Love Takes Over (feat. Kelly Rowland)                                                                                                                                       ,0.6587143803843605,0.8637295030635812,0.7975703021894354,0.010607168983174833,0.014472361809045224,0.00019593908629441623,0.3044598293350507,0.49215910271056185,0.5411673393356102,0.2521842572072821,2
Dancing in the Moonlight                                                                                                                                                         ,0.6299977910315882,0.8567155804271479,0.8373997495854625,0.04462326261887345,0.06271356783919597,0.0,0.5411366929640959,0.8774535258074567,0.4755045017075444,0.32270836595125146,22
World of Our Own                                                                                                                                                                 ,0.7128341064722774,0.7655345861535148,0.7977056613989375,0.04206291148500367,0.01638190954773869,0.0,0.08340041861213976,0.9356111745767994,0.3364669357342441,0.28836068934237435,28
Dog Days Are Over                                                                                                                                                                ,0.4853103600618511,0.8096220998682385,0.7764542655070895,0.26042428675932705,0.03396984924623115,0.006111675126903553,0.1740460473353727,0.2449890954408558,0.6653027010245267,0.3551933913004179,29
Fireflies                                                                                                                                                                        ,0.4974596863264856,0.6623297245031388,0.7245778484653651,0.0779078273591807,0.027638190954773868,0.0,0.17243600064401868,0.4672343960951293,0.8525116423470973,0.3156935632002092,13
Because of You                                                                                                                                                                   ,0.5758780649436712,0.5801666307620627,0.772021251395892,0.034016093635698616,0.24422110552763815,0.0,0.30123973595234266,0.10063350295980891,0.6023160509158647,0.3028228689671647,6
Right Round                                                                                                                                                                      ,0.7271924011486635,0.6723496139837578,0.7227166593347095,0.11887344550109732,0.009045226130653264,0.0,0.3559813234583803,0.7092117561532869,0.510208009934803,0.27742850824876886,22
I Know You Want Me (Calle Ocho)                                                                                                                                                  ,0.8431632427656284,0.7434908292961528,0.7517173699705595,0.4623262618873446,0.014271356783919598,2.152284263959391e-05,0.3640315569151505,0.8078720531727076,0.5229928593604471,0.32985390938863396,20
Smack That                                                                                                                                                                       ,0.9701789264413518,0.7434908292961528,0.7797705661398938,0.09107534747622534,0.3185929648241206,0.0,0.12880373530832392,0.9449579395575866,0.47296491772741395,0.28988922551477125,28
All The Things She Said                                                                                                                                                          ,0.5990722332670642,0.8316658567256003,0.7610233156238368,0.05888807607900512,0.03608040201005025,0.00867005076142132,0.15150539365641602,0.4412711600373871,0.2929338714684881,0.29324651721338335,2
Hot In Herre                                                                                                                                                                     ,0.9878506737353654,0.7454948071922767,0.7937464045209977,0.3562545720555962,0.20703517587939696,0.0,0.08146836258251489,0.9241873507113928,0.3989941012108042,0.3155208563676364,28
Hey Ya! - Radio Mix / Club Mix                                                                                                                                                   ,0.7260879169427876,0.9679363536620191,0.8721870664275322,0.119239209948793,0.059095477386934665,0.0002527918781725888,0.314120109483175,0.9781908817114965,0.227805029493946,0.3267758539707238,28
Bulletproof                                                                                                                                                                      ,0.6763861276783742,0.8827672930767574,0.8608168928293459,0.09180687637161669,0.00044321608040201,6.568527918781725e-05,0.09193366607631623,0.6853255789801642,0.49797578391803793,0.2791927004730876,23
Teenage Dirtbag                                                                                                                                                                  ,0.6222664015904573,0.8507036467387764,0.8224763967378431,0.09839063643013901,0.3477386934673366,0.0002365482233502538,0.2625986153598454,0.6344376363069893,0.3219124495498293,0.3371931427317056,2
Haven't Met You Yet                                                                                                                                                              ,0.6112215595316988,0.7334709398155338,0.7918852153903422,0.03986832479882957,0.15276381909547737,0.0,0.15794558042183224,0.8037179354034688,0.4952685501397082,0.3419062637701417,23
"Independent Women, Pt. 1                                                                                                                                                       ",0.738237243207422,0.6022103876194246,0.8266048526276607,0.6708119970738845,0.3638190954773869,3.746192893401015e-06,0.2545483819030752,0.9397652923460381,0.3423595156783607,0.3040495717031961,8
Whole Again                                                                                                                                                                      ,0.7570134747073116,0.7064172382178624,0.7971303847585531,0.06839795171909294,0.08482412060301507,0.003604060913705584,0.2625986153598454,0.5658946931145498,0.31792610990375664,0.2457489100907599,2
Run This Town                                                                                                                                                                    ,0.6299977910315882,0.9248508288953573,0.8936076613312579,0.978054133138259,0.28241206030150756,0.0,0.40589277089035586,0.43503998338352895,0.2733747283452344,0.378922018829887,20
Get the Party Started                                                                                                                                                            ,0.8177601060304838,0.9038090609860574,0.8440323508510711,0.08558888076079008,0.0011055276381909548,0.0,0.26098856866849135,0.9740367639422578,0.5346972989754735,0.2578868108472804,23
Gives You Hell                                                                                                                                                                   ,0.7249834327369118,0.6913874039969339,0.7366586579134379,0.05888807607900512,0.015979899497487435,0.0,0.08340041861213976,0.5503167514799046,0.3551133188450792,0.2910949451776863,2
Knock You Down                                                                                                                                                                   ,0.5814004859730506,0.8777573483364479,0.7928327298568577,0.5025603511338699,0.009567839195979899,0.0,0.2577684752857833,0.6468999896147056,0.6975970195591432,0.47361539963876836,16
Love Don't Cost a Thing                                                                                                                                                          ,0.80008835873647,0.8426877351542812,0.781496396061047,0.175932699341624,0.003065326633165829,3.5939086294416242e-06,0.7440025760747061,0.6884411673070933,0.34001862775535546,0.30420129546265257,22
Bootylicious                                                                                                                                                                     ,0.8597305058537663,0.8356738125178479,0.806165611992826,0.9231894659839065,0.002824120603015075,1.1269035532994923e-06,0.22717758815005634,0.6385917540762281,0.3760260788574978,0.2827017159311562,20
Crush                                                                                                                                                                            ,0.5615197702672852,0.6643337023992626,0.7949307976041421,0.035113386978785674,0.008402010050251254,1.2182741116751269e-05,0.09821284817259701,0.4828123377297747,0.7405588326606645,0.29176156126976643,13
Hall of Fame (feat. will.i.am)                                                                                                                                                   ,0.3969516235917826,0.8737493925442003,0.8076207234949748,0.1236283833211412,0.06572864321608039,0.0,0.18048623410078893,0.6302835185377506,0.2605960881713754,0.2740276363213768,2
Impossible - Main                                                                                                                                                                ,0.593549812237685,0.6242541444767864,0.8317146627863694,0.04279444038039504,0.3869346733668341,0.0,0.18370632748349702,0.5368158687298785,0.29318224153989453,0.3127656174592081,25
Put Your Records On                                                                                                                                                              ,0.7481776010603047,0.5110293933457914,0.6891475753781598,0.049743964886613035,0.1678391959798995,1.3604060913705584e-06,0.19658670101432943,0.5399314570568077,0.3304625892579944,0.2947314731570002,25
Bubbly                                                                                                                                                                           ,0.6918489065606361,0.47696176911168664,0.7284017461338026,0.04901243599122165,0.5969849246231155,0.0,0.16760586056995655,0.2439505659985461,0.5280906550760633,0.26384923177741154,21
Let Me Love You                                                                                                                                                                  ,0.6565054119726088,0.5781626528659388,0.6510439579032858,0.2545720555961961,0.23618090452261303,0.0,0.17243600064401868,0.5544708692491433,0.3209996895374107,0.3615109103909792,25
Boom Boom Pow                                                                                                                                                                    ,0.8895515794124145,0.8577175693752098,0.7552028696152415,0.15983906364301392,0.13065326633165827,0.0017360406091370556,0.19175656094026727,0.3945373351334511,0.5416392424712824,0.35296757146754,2
Hate That I Love You                                                                                                                                                             ,0.6355202120609675,0.7304649729713482,0.7725288484315253,0.23701536210680327,0.3246231155778894,0.0,0.1403960714860731,0.7372520510956486,0.31698230363241237,0.30052118725455856,28
Thnks fr th Mmrs                                                                                                                                                                 ,0.4389220234150652,0.8917851936093145,0.7834591045988292,0.14520848573518658,0.005135678391959798,0.0,0.15311544034777008,0.5877038114030533,0.6955603849736107,0.2755997527225537,13
Yellow                                                                                                                                                                           ,0.4057874972387895,0.6613277355550768,0.7100267334438768,0.020117044623262623,0.0024020100502512563,0.0001228426395939086,0.3592014168410884,0.2730293903832174,0.8106488668115492,0.377716299166972,13
Can't Get You out of My Head                                                                                                                                                     ,0.7779986746189529,0.5631328186450103,0.7002470305573416,0.0413313825896123,0.0264321608040201,0.6934010152284265,0.16760586056995655,0.9781908817114965,0.5165476560074511,0.3193946544814195,24
Fuck You                                                                                                                                                                         ,0.6973713275900153,0.8797613262325716,0.8196338533382965,0.12874908558888076,0.19396984924623115,0.0,0.18209628079214296,0.7590611693841521,0.525551071095933,0.30818323710711215,23
I'm Yours                                                                                                                                                                        ,0.692953390766512,0.43187226644890103,0.636695881696051,0.08266276517922458,0.5668341708542712,0.0,0.13186282402189664,0.7528299927302939,0.6722260167649798,0.340142071545823,4
My Love                                                                                                                                                                          ,0.7835210956483323,0.6763575697760055,0.7509390545159217,0.7329919531821508,0.28643216080402006,4.5583756345177664e-06,0.8615359845435518,0.8120261709419463,0.4792300527786402,0.3928676920395063,20
Sex on Fire                                                                                                                                                                      ,0.5305942125027612,0.9058130388821811,0.763290582382999,0.1148500365764448,0.0017286432160804018,0.010558375634517765,0.20141684108839158,0.3654585107487798,0.6866252716547656,0.2753414995149682,29
Whataya Want from Me                                                                                                                                                             ,0.41793682350342387,0.6833714924124388,0.7944570403708843,0.0961960497439649,0.007095477386934673,0.0,0.07792625986153598,0.43919410115276775,0.88873641726172,0.31403590042401947,13
Closer                                                                                                                                                                           ,0.7581179589131875,0.5240552496705961,0.7651179317112788,0.04096561814191661,0.4160804020100502,0.0,0.16116567380454033,0.6635164606916607,0.32407947842285006,0.34250831656032554,25
Sorry                                                                                                                                                                            ,0.6664457698254915,0.7595226524651434,0.8295827552367095,0.06327724945135332,0.07708542713567838,0.0,0.4863951054580583,0.3810364523834251,0.3550139708165167,0.27120944819359954,0
Thinking out Loud                                                                                                                                                                ,0.7945659377070908,0.4448981227737058,0.7494839430137729,0.025237746891002194,0.4763819095477386,0.0,0.2786990822733859,0.5908193997299823,0.22465693883886995,0.4015837377955183,25
Congratulations                                                                                                                                                                  ,0.6277888226198365,0.804612155127929,0.8130350918750635,0.05010972933430871,0.21608040201005022,0.0,0.3897923039768153,0.48800498494132316,0.49878298665010873,0.30269374236337193,2
Just the Way You Are                                                                                                                                                             ,0.6333112436492159,0.8416857462062193,0.7725626882339008,0.07168983174835408,0.013467336683417085,0.0,0.08259539526646273,0.41738498286426423,0.41107730518472524,0.3034055527667796,2
Someone Like You                                                                                                                                                                 ,0.5438480229732716,0.3206514932140298,0.6753747758113093,0.019751280175566946,0.8974874371859296,0.0,0.14281114152310417,0.2761449787101464,0.5726792921452966,0.4075235615699858,21
One Last Time                                                                                                                                                                    ,0.6255798542080848,0.5931924870868674,0.7841697404487159,0.035479151426481365,0.09346733668341707,1.6751269035532994e-06,0.1370149734342296,0.08505556132516356,0.5104563800062092,0.2655278776267176,6
Wake Me Up                                                                                                                                                                       ,0.5195493704440026,0.783570387218629,0.7618016310784745,0.10863204096561815,0.0038190954773869345,0.0012182741116751267,0.24166800837224278,0.6448229307300862,0.504582427817448,0.34649025820478513,2
"Love Me Like You Do - From ""Fifty Shades Of Grey""                                                                                                                            ",0.2169206980340181,0.6312680671132198,0.7306690128929648,0.11521580102414047,0.28241206030150756,0.0,0.18692642086620512,0.2532973309793333,0.9113070475007763,0.3547414481871432,13
Wildest Dreams                                                                                                                                                                   ,0.5427435387673956,0.6643337023992626,0.7035971709925215,0.1883686905632773,0.07125628140703517,0.005685279187817259,0.15311544034777008,0.4620417488835809,0.6038062713443031,0.30293101249784116,2
Story of My Life                                                                                                                                                                 ,0.5946542964435608,0.6633317134512007,0.7582484518290414,0.09180687637161669,0.22613065326633164,0.0,0.1740460473353727,0.27406791982552703,0.4858925799441168,0.34336862255809486,6
Scars To Your Beautiful                                                                                                                                                          ,0.28429423459244535,0.7394828735039053,0.7603465195763257,0.912216532553036,0.028643216080402007,0.0,0.16116567380454033,0.4433482189220065,0.9397826761875196,0.31872803838933933,16
The One That Got Away                                                                                                                                                            ,0.6951623591782636,0.7955942545953719,0.8185171398599034,0.04718361375274324,0.0008160804020100502,1.0355329949238577e-06,0.23361777491547253,0.886800290788244,0.5659981372244645,0.3140568834971358,23
Symphony (feat. Zara Larsson)                                                                                                                                                    ,0.7128341064722774,0.629264089217096,0.799566850529593,0.12326261887344553,0.26030150753768844,1.6243654822335024e-05,0.20463693447109968,0.451656454460484,0.4970257683949085,0.29004901968696484,2
We Don't Talk Anymore (feat. Selena Gomez)                                                                                                                                       ,0.7360282747956703,0.5631328186450103,0.682075056681669,0.40746159473299204,0.6241206030150753,0.0,0.27064884881661566,0.34261086301796656,0.3551692021111456,0.2985197248957706,8
Blank Space                                                                                                                                                                      ,0.762535895736691,0.6783615476721292,0.7711414165341275,0.1536210680321873,0.08542713567839195,1.66497461928934e-06,0.19175656094026727,0.5825111641915048,0.33028252095622485,0.32131057046519473,2
Stitches                                                                                                                                                                         ,0.7559089905014358,0.7545127077248338,0.7284017461338026,0.1645940014630578,0.015276381909547738,0.0,0.060698760264047656,0.7517914632879843,0.6647935423781435,0.28104405315496644,23
Heart Attack                                                                                                                                                                     ,0.4886238126794787,0.7855743651147529,0.7920882542045955,0.2977322604242868,0.07417085427135678,0.0,0.3672516502978586,0.49839027936442004,0.8143495808755046,0.2874358200427086,13
